Memory Length,4000,
Trigger Level,1.80000e+01,
Source,CH2,
Probe,1.0X,
Vertical Units,V,
Vertical Scale,1.00000e+00,
Vertical Position,-3.12000e+00,
Horizontal Units,S,
Horizontal Scale,5.00000e-04,
Horizontal Position,4.0000000e-03,
Horizontal Mode,Main,
Sampling Period,2.00000e-06,
Firmware,V1.14,
Time, ,
Mode,Detail,
Waveform Data,
0.000000e+0,0.00e+0,
2.000000e-6,0.00e+0,
4.000000e-6,0.00e+0,
6.000000e-6,0.00e+0,
8.000000e-6,0.00e+0,
1.000000e-5,4.00e-2,
1.200000e-5,4.00e-2,
1.400000e-5,0.00e+0,
1.600000e-5,0.00e+0,
1.800000e-5,0.00e+0,
2.000000e-5,0.00e+0,
2.200000e-5,0.00e+0,
2.400000e-5,0.00e+0,
2.600000e-5,0.00e+0,
2.800000e-5,0.00e+0,
3.000000e-5,4.00e-2,
3.200000e-5,4.00e-2,
3.400000e-5,0.00e+0,
3.600000e-5,0.00e+0,
3.800000e-5,0.00e+0,
4.000000e-5,0.00e+0,
4.200000e-5,4.00e-2,
4.400000e-5,4.00e-2,
4.600000e-5,0.00e+0,
4.800000e-5,0.00e+0,
5.000000e-5,4.00e-2,
5.200000e-5,4.00e-2,
5.400000e-5,0.00e+0,
5.600000e-5,0.00e+0,
5.800000e-5,4.00e-2,
6.000000e-5,4.00e-2,
6.200000e-5,4.00e-2,
6.400000e-5,4.00e-2,
6.600000e-5,0.00e+0,
6.800000e-5,0.00e+0,
7.000000e-5,0.00e+0,
7.200000e-5,0.00e+0,
7.400000e-5,0.00e+0,
7.600000e-5,0.00e+0,
7.800000e-5,4.00e-2,
8.000000e-5,4.00e-2,
8.200000e-5,4.00e-2,
8.400000e-5,4.00e-2,
8.600000e-5,0.00e+0,
8.800000e-5,0.00e+0,
9.000000e-5,4.00e-2,
9.200000e-5,4.00e-2,
9.400000e-5,0.00e+0,
9.600000e-5,0.00e+0,
9.800000e-5,0.00e+0,
1.000000e-4,0.00e+0,
1.020000e-4,4.00e-2,
1.040000e-4,4.00e-2,
1.060000e-4,4.00e-2,
1.080000e-4,4.00e-2,
1.100000e-4,0.00e+0,
1.120000e-4,0.00e+0,
1.140000e-4,4.00e-2,
1.160000e-4,4.00e-2,
1.180000e-4,0.00e+0,
1.200000e-4,0.00e+0,
1.220000e-4,4.00e-2,
1.240000e-4,4.00e-2,
1.260000e-4,0.00e+0,
1.280000e-4,0.00e+0,
1.300000e-4,0.00e+0,
1.320000e-4,0.00e+0,
1.340000e-4,4.00e-2,
1.360000e-4,4.00e-2,
1.380000e-4,4.00e-2,
1.400000e-4,4.00e-2,
1.420000e-4,0.00e+0,
1.440000e-4,0.00e+0,
1.460000e-4,0.00e+0,
1.480000e-4,0.00e+0,
1.500000e-4,0.00e+0,
1.520000e-4,0.00e+0,
1.540000e-4,4.00e-2,
1.560000e-4,4.00e-2,
1.580000e-4,4.00e-2,
1.600000e-4,4.00e-2,
1.620000e-4,0.00e+0,
1.640000e-4,0.00e+0,
1.660000e-4,4.00e-2,
1.680000e-4,4.00e-2,
1.700000e-4,0.00e+0,
1.720000e-4,0.00e+0,
1.740000e-4,0.00e+0,
1.760000e-4,0.00e+0,
1.780000e-4,4.00e-2,
1.800000e-4,4.00e-2,
1.820000e-4,4.00e-2,
1.840000e-4,4.00e-2,
1.860000e-4,0.00e+0,
1.880000e-4,0.00e+0,
1.900000e-4,4.00e-2,
1.920000e-4,4.00e-2,
1.940000e-4,0.00e+0,
1.960000e-4,0.00e+0,
1.980000e-4,0.00e+0,
2.000000e-4,0.00e+0,
2.020000e-4,0.00e+0,
2.040000e-4,0.00e+0,
2.060000e-4,0.00e+0,
2.080000e-4,0.00e+0,
2.100000e-4,4.00e-2,
2.120000e-4,4.00e-2,
2.140000e-4,4.00e-2,
2.160000e-4,4.00e-2,
2.180000e-4,0.00e+0,
2.200000e-4,0.00e+0,
2.220000e-4,4.00e-2,
2.240000e-4,4.00e-2,
2.260000e-4,0.00e+0,
2.280000e-4,0.00e+0,
2.300000e-4,4.00e-2,
2.320000e-4,4.00e-2,
2.340000e-4,4.00e-2,
2.360000e-4,4.00e-2,
2.380000e-4,0.00e+0,
2.400000e-4,0.00e+0,
2.420000e-4,4.00e-2,
2.440000e-4,4.00e-2,
2.460000e-4,0.00e+0,
2.480000e-4,0.00e+0,
2.500000e-4,0.00e+0,
2.520000e-4,0.00e+0,
2.540000e-4,0.00e+0,
2.560000e-4,0.00e+0,
2.580000e-4,4.00e-2,
2.600000e-4,4.00e-2,
2.620000e-4,0.00e+0,
2.640000e-4,0.00e+0,
2.660000e-4,0.00e+0,
2.680000e-4,0.00e+0,
2.700000e-4,0.00e+0,
2.720000e-4,0.00e+0,
2.740000e-4,4.00e-2,
2.760000e-4,4.00e-2,
2.780000e-4,0.00e+0,
2.800000e-4,0.00e+0,
2.820000e-4,4.00e-2,
2.840000e-4,4.00e-2,
2.860000e-4,0.00e+0,
2.880000e-4,0.00e+0,
2.900000e-4,4.00e-2,
2.920000e-4,4.00e-2,
2.940000e-4,0.00e+0,
2.960000e-4,0.00e+0,
2.980000e-4,0.00e+0,
3.000000e-4,0.00e+0,
3.020000e-4,0.00e+0,
3.040000e-4,0.00e+0,
3.060000e-4,0.00e+0,
3.080000e-4,0.00e+0,
3.100000e-4,0.00e+0,
3.120000e-4,0.00e+0,
3.140000e-4,0.00e+0,
3.160000e-4,0.00e+0,
3.180000e-4,4.00e-2,
3.200000e-4,4.00e-2,
3.220000e-4,4.00e-2,
3.240000e-4,4.00e-2,
3.260000e-4,4.00e-2,
3.280000e-4,4.00e-2,
3.300000e-4,4.00e-2,
3.320000e-4,4.00e-2,
3.340000e-4,4.00e-2,
3.360000e-4,4.00e-2,
3.380000e-4,4.00e-2,
3.400000e-4,4.00e-2,
3.420000e-4,4.00e-2,
3.440000e-4,4.00e-2,
3.460000e-4,4.00e-2,
3.480000e-4,4.00e-2,
3.500000e-4,0.00e+0,
3.520000e-4,0.00e+0,
3.540000e-4,0.00e+0,
3.560000e-4,0.00e+0,
3.580000e-4,4.00e-2,
3.600000e-4,4.00e-2,
3.620000e-4,4.00e-2,
3.640000e-4,4.00e-2,
3.660000e-4,0.00e+0,
3.680000e-4,0.00e+0,
3.700000e-4,4.00e-2,
3.720000e-4,4.00e-2,
3.740000e-4,0.00e+0,
3.760000e-4,0.00e+0,
3.780000e-4,0.00e+0,
3.800000e-4,0.00e+0,
3.820000e-4,0.00e+0,
3.840000e-4,0.00e+0,
3.860000e-4,4.00e-2,
3.880000e-4,4.00e-2,
3.900000e-4,0.00e+0,
3.920000e-4,0.00e+0,
3.940000e-4,0.00e+0,
3.960000e-4,0.00e+0,
3.980000e-4,4.00e-2,
4.000000e-4,4.00e-2,
4.020000e-4,0.00e+0,
4.040000e-4,0.00e+0,
4.060000e-4,4.00e-2,
